prod_code,customer,location,category,time_var,shipments
3186_03,lidl,sansebastian,beverage,2021-01-11T00:00:00.000+0000,900625
3186_03,lidl,sansebastian,beverage,2021-07-19T00:00:00.000+0000,644036
3186_03,lidl,sansebastian,beverage,2020-11-23T00:00:00.000+0000,784526
3186_03,lidl,sansebastian,beverage,2021-09-20T00:00:00.000+0000,754068
3186_03,lidl,sansebastian,beverage,2022-04-18T00:00:00.000+0000,780354
3186_03,lidl,sansebastian,beverage,2020-12-07T00:00:00.000+0000,603911
3186_03,lidl,sansebastian,beverage,2023-03-13T00:00:00.000+0000,117879
3186_03,lidl,sansebastian,beverage,2023-08-28T00:00:00.000+0000,91090
3186_03,lidl,sansebastian,beverage,2023-07-31T00:00:00.000+0000,102430
3186_03,lidl,sansebastian,beverage,2023-01-30T00:00:00.000+0000,115027
3186_03,lidl,sansebastian,beverage,2020-10-19T00:00:00.000+0000,592705
3186_03,lidl,sansebastian,beverage,2020-11-02T00:00:00.000+0000,444686
3186_03,lidl,sansebastian,beverage,2022-08-22T00:00:00.000+0000,258146
3186_03,lidl,sansebastian,beverage,2022-09-12T00:00:00.000+0000,222603
3186_03,lidl,sansebastian,beverage,2022-10-10T00:00:00.000+0000,123081
3186_03,lidl,sansebastian,beverage,2023-07-03T00:00:00.000+0000,119797
3186_03,lidl,sansebastian,beverage,2023-09-11T00:00:00.000+0000,84859
3186_03,lidl,sansebastian,beverage,2021-11-08T00:00:00.000+0000,534644
3186_03,lidl,sansebastian,beverage,2023-02-20T00:00:00.000+0000,131922
3186_03,lidl,sansebastian,beverage,2022-07-04T00:00:00.000+0000,226674
3186_03,lidl,sansebastian,beverage,2023-07-10T00:00:00.000+0000,105106
3186_03,lidl,sansebastian,beverage,2023-03-20T00:00:00.000+0000,81731
3186_03,lidl,sansebastian,beverage,2023-10-02T00:00:00.000+0000,1
3186_03,lidl,sansebastian,beverage,2022-12-19T00:00:00.000+0000,101766
3186_03,lidl,sansebastian,beverage,2022-01-10T00:00:00.000+0000,731294
3186_03,lidl,sansebastian,beverage,2022-03-28T00:00:00.000+0000,718092
3186_03,lidl,sansebastian,beverage,2020-12-28T00:00:00.000+0000,428278
3186_03,lidl,sansebastian,beverage,2023-05-01T00:00:00.000+0000,142825
3186_03,lidl,sansebastian,beverage,2023-05-22T00:00:00.000+0000,101962
3186_03,lidl,sansebastian,beverage,2021-11-01T00:00:00.000+0000,530141
3186_03,lidl,sansebastian,beverage,2023-04-17T00:00:00.000+0000,103467
3186_03,lidl,sansebastian,beverage,2022-12-05T00:00:00.000+0000,68564
3186_03,lidl,sansebastian,beverage,2022-09-26T00:00:00.000+0000,323276
3186_03,lidl,sansebastian,beverage,2021-07-05T00:00:00.000+0000,667799
3186_03,lidl,sansebastian,beverage,2022-11-21T00:00:00.000+0000,118311
9340_08,LIDL,sansebastian,snack,2021-02-08T00:00:00.000+0000,769800
9340_08,LIDL,sansebastian,snack,2021-12-13T00:00:00.000+0000,851479
9340_08,LIDL,sansebastian,snack,2023-02-27T00:00:00.000+0000,191154
9340_08,LIDL,sansebastian,snack,2021-10-11T00:00:00.000+0000,654499
9340_08,LIDL,sansebastian,snack,2023-08-07T00:00:00.000+0000,169646
9340_08,LIDL,sansebastian,snack,2021-11-01T00:00:00.000+0000,706855
9340_08,LIDL,sansebastian,snack,2023-01-09T00:00:00.000+0000,367573
9340_08,LIDL,sansebastian,snack,2023-05-01T00:00:00.000+0000,285650
9340_08,LIDL,sansebastian,snack,2022-04-25T00:00:00.000+0000,878873
9340_08,LIDL,sansebastian,snack,2022-11-21T00:00:00.000+0000,236622
9340_08,LIDL,sansebastian,snack,2022-05-23T00:00:00.000+0000,638724
9340_08,LIDL,sansebastian,snack,2021-10-18T00:00:00.000+0000,795673
9340_08,LIDL,sansebastian,snack,2023-09-11T00:00:00.000+0000,169717
9340_08,LIDL,sansebastian,snack,2023-04-24T00:00:00.000+0000,254217
9340_08,LIDL,sansebastian,snack,2021-12-27T00:00:00.000+0000,458611
9340_08,LIDL,sansebastian,snack,2022-04-11T00:00:00.000+0000,290381
9340_08,LIDL,sansebastian,snack,2022-08-01T00:00:00.000+0000,477416
9340_08,LIDL,sansebastian,snack,2021-05-03T00:00:00.000+0000,904688
9340_08,LIDL,sansebastian,snack,2021-03-08T00:00:00.000+0000,1044958
9340_08,LIDL,sansebastian,snack,2021-04-12T00:00:00.000+0000,677288
9340_08,LIDL,sansebastian,snack,2022-10-10T00:00:00.000+0000,246162
9340_08,LIDL,sansebastian,snack,2022-10-17T00:00:00.000+0000,308046
9340_08,LIDL,sansebastian,snack,2021-05-10T00:00:00.000+0000,703908
9340_08,LIDL,sansebastian,snack,2021-06-28T00:00:00.000+0000,587468
9340_08,LIDL,sansebastian,snack,2023-03-13T00:00:00.000+0000,235758
9340_08,LIDL,sansebastian,snack,2023-07-03T00:00:00.000+0000,239593
9340_08,LIDL,sansebastian,snack,2020-11-30T00:00:00.000+0000,597192
9340_08,LIDL,sansebastian,snack,2022-01-31T00:00:00.000+0000,675815
9340_08,LIDL,sansebastian,snack,2023-05-29T00:00:00.000+0000,192270
9340_08,LIDL,sansebastian,snack,2022-05-09T00:00:00.000+0000,788487
9340_08,LIDL,sansebastian,snack,2023-09-18T00:00:00.000+0000,249125
9340_08,LIDL,sansebastian,snack,2020-12-14T00:00:00.000+0000,683182
9340_08,LIDL,sansebastian,snack,2021-05-31T00:00:00.000+0000,538294
9340_08,LIDL,sansebastian,snack,2021-08-02T00:00:00.000+0000,670412
9340_08,LIDL,sansebastian,snack,2023-05-22T00:00:00.000+0000,203924
9340_08,LIDL,sansebastian,snack,2021-03-29T00:00:00.000+0000,601161
9340_08,LIDL,sansebastian,snack,2022-07-18T00:00:00.000+0000,547056
9340_08,LIDL,sansebastian,snack,2022-07-25T00:00:00.000+0000,473856
9340_08,LIDL,sansebastian,snack,2020-12-28T00:00:00.000+0000,535348
9340_08,LIDL,sansebastian,snack,2022-03-07T00:00:00.000+0000,570199
9340_08,LIDL,sansebastian,snack,2022-11-28T00:00:00.000+0000,201763
9340_08,LIDL,sansebastian,snack,2022-02-07T00:00:00.000+0000,609176
9340_08,LIDL,sansebastian,snack,2023-09-25T00:00:00.000+0000,161375
9340_08,LIDL,sansebastian,snack,2021-04-19T00:00:00.000+0000,865219
9340_08,LIDL,sansebastian,snack,2021-02-22T00:00:00.000+0000,1013545
9340_08,LIDL,sansebastian,snack,2023-01-02T00:00:00.000+0000,166007
9340_08,LIDL,sansebastian,snack,2023-09-04T00:00:00.000+0000,120626
9340_08,LIDL,sansebastian,snack,2021-01-25T00:00:00.000+0000,692494
9340_08,LIDL,sansebastian,snack,2022-10-03T00:00:00.000+0000,251180
9340_08,LIDL,sansebastian,snack,2023-01-30T00:00:00.000+0000,230053
9340_08,LIDL,sansebastian,snack,2023-02-06T00:00:00.000+0000,199775
9340_08,LIDL,sansebastian,snack,2021-01-04T00:00:00.000+0000,797304
9340_08,LIDL,sansebastian,snack,2023-04-03T00:00:00.000+0000,111196
9340_08,LIDL,sansebastian,snack,2023-07-10T00:00:00.000+0000,210210
9340_08,LIDL,sansebastian,snack,2021-01-18T00:00:00.000+0000,837696
9340_08,LIDL,sansebastian,snack,2022-12-12T00:00:00.000+0000,254806
9340_08,LIDL,sansebastian,snack,2022-06-06T00:00:00.000+0000,667013
9340_08,LIDL,sansebastian,snack,2023-02-13T00:00:00.000+0000,165222
9340_08,LIDL,sansebastian,snack,2021-04-26T00:00:00.000+0000,724654
9340_08,LIDL,sansebastian,snack,2022-06-27T00:00:00.000+0000,535654
9340_08,LIDL,sansebastian,snack,2023-07-17T00:00:00.000+0000,211908
9340_08,LIDL,sansebastian,snack,2020-12-07T00:00:00.000+0000,754889
9340_08,LIDL,sansebastian,snack,2021-08-16T00:00:00.000+0000,648704
9340_08,LIDL,sansebastian,snack,2022-12-05T00:00:00.000+0000,137128
9340_08,LIDL,sansebastian,snack,2020-11-02T00:00:00.000+0000,555858
9340_08,LIDL,sansebastian,snack,2021-08-30T00:00:00.000+0000,608921
9340_08,LIDL,sansebastian,snack,2021-05-17T00:00:00.000+0000,678054
9340_08,LIDL,sansebastian,snack,2023-01-16T00:00:00.000+0000,274216
9340_08,LIDL,sansebastian,snack,2020-11-16T00:00:00.000+0000,745027
9340_08,LIDL,sansebastian,snack,2022-08-15T00:00:00.000+0000,252311
9340_08,LIDL,sansebastian,snack,2021-02-01T00:00:00.000+0000,572085
9340_08,LIDL,sansebastian,snack,2021-06-07T00:00:00.000+0000,758327
9340_08,LIDL,sansebastian,snack,2022-01-03T00:00:00.000+0000,463798
9340_08,LIDL,sansebastian,snack,2022-05-02T00:00:00.000+0000,780817
9340_08,LIDL,sansebastian,snack,2021-06-21T00:00:00.000+0000,857931
9340_08,LIDL,sansebastian,snack,2023-08-14T00:00:00.000+0000,214642
9340_08,LIDL,sansebastian,snack,2021-05-24T00:00:00.000+0000,1082639
9340_08,LIDL,sansebastian,snack,2023-03-20T00:00:00.000+0000,163461
9340_08,LIDL,sansebastian,snack,2022-12-19T00:00:00.000+0000,203531
9340_08,LIDL,sansebastian,snack,2023-04-17T00:00:00.000+0000,206933
9340_08,LIDL,sansebastian,snack,2022-02-21T00:00:00.000+0000,725165
9340_08,LIDL,sansebastian,snack,2023-03-27T00:00:00.000+0000,282955
9340_08,LIDL,sansebastian,snack,2021-11-22T00:00:00.000+0000,1215601
9340_08,LIDL,sansebastian,snack,2022-09-12T00:00:00.000+0000,333904
9340_08,LIDL,sansebastian,snack,2020-12-21T00:00:00.000+0000,626700
9340_08,LIDL,sansebastian,snack,2022-02-14T00:00:00.000+0000,592202
9340_08,LIDL,sansebastian,snack,2020-10-19T00:00:00.000+0000,740881
9340_08,LIDL,sansebastian,snack,2023-05-08T00:00:00.000+0000,194926
9340_08,LIDL,sansebastian,snack,2022-04-04T00:00:00.000+0000,763686
9340_08,LIDL,sansebastian,snack,2022-03-21T00:00:00.000+0000,688435
9340_08,LIDL,sansebastian,snack,2022-07-04T00:00:00.000+0000,340010
9340_08,LIDL,sansebastian,snack,2023-06-19T00:00:00.000+0000,267238
9340_08,LIDL,sansebastian,snack,2021-11-08T00:00:00.000+0000,712859
9340_08,LIDL,sansebastian,snack,2020-11-09T00:00:00.000+0000,553638
9340_08,LIDL,sansebastian,snack,2021-12-20T00:00:00.000+0000,524228
9340_08,LIDL,sansebastian,snack,2023-07-24T00:00:00.000+0000,192726
9340_08,LIDL,sansebastian,snack,2023-10-02T00:00:00.000+0000,138000
9340_08,LIDL,sansebastian,snack,2021-10-25T00:00:00.000+0000,927732
9340_08,LIDL,sansebastian,snack,2022-11-07T00:00:00.000+0000,460890
9340_08,LIDL,sansebastian,snack,2023-06-26T00:00:00.000+0000,151140
9340_08,LIDL,sansebastian,snack,2021-12-06T00:00:00.000+0000,470163
9340_08,LIDL,sansebastian,snack,2022-08-29T00:00:00.000+0000,427296
9340_08,LIDL,sansebastian,snack,2022-05-30T00:00:00.000+0000,920664
9340_08,LIDL,sansebastian,snack,2020-11-23T00:00:00.000+0000,980658
9340_08,LIDL,sansebastian,snack,2021-03-22T00:00:00.000+0000,1003211
9340_08,LIDL,sansebastian,snack,2021-03-15T00:00:00.000+0000,934844
9340_08,LIDL,sansebastian,snack,2021-06-14T00:00:00.000+0000,728190
9340_08,LIDL,sansebastian,snack,2021-07-05T00:00:00.000+0000,834749
9340_08,LIDL,sansebastian,snack,2022-09-26T00:00:00.000+0000,484913
9340_08,LIDL,sansebastian,snack,2022-06-13T00:00:00.000+0000,504519
9340_08,LIDL,sansebastian,snack,2023-08-28T00:00:00.000+0000,182180
9340_08,LIDL,sansebastian,snack,2020-10-26T00:00:00.000+0000,855082
9340_08,LIDL,sansebastian,snack,2021-11-15T00:00:00.000+0000,823629
9340_08,LIDL,sansebastian,snack,2022-12-26T00:00:00.000+0000,190769
9340_08,LIDL,sansebastian,snack,2022-01-17T00:00:00.000+0000,781116
9340_08,LIDL,sansebastian,snack,2022-11-14T00:00:00.000+0000,113553
9340_08,LIDL,sansebastian,snack,2023-06-05T00:00:00.000+0000,234045
9340_08,LIDL,sansebastian,snack,2022-08-08T00:00:00.000+0000,449103
9340_08,LIDL,sansebastian,snack,2022-01-24T00:00:00.000+0000,715263
9340_08,LIDL,sansebastian,snack,2023-05-15T00:00:00.000+0000,218462
9340_08,LIDL,sansebastian,snack,2023-07-31T00:00:00.000+0000,204859
9340_08,LIDL,sansebastian,snack,2023-08-21T00:00:00.000+0000,221841
9340_08,LIDL,sansebastian,snack,2022-10-31T00:00:00.000+0000,256378
9340_08,LIDL,sansebastian,snack,2023-04-10T00:00:00.000+0000,211845
9340_08,LIDL,sansebastian,snack,2022-08-22T00:00:00.000+0000,387219
9340_08,LIDL,sansebastian,snack,2021-07-26T00:00:00.000+0000,647053
9340_08,LIDL,sansebastian,snack,2021-07-12T00:00:00.000+0000,958812
9340_08,LIDL,sansebastian,snack,2021-03-01T00:00:00.000+0000,612948
9340_08,LIDL,sansebastian,snack,2021-09-20T00:00:00.000+0000,942584
9340_08,LIDL,sansebastian,snack,2022-04-18T00:00:00.000+0000,1040471
9340_08,LIDL,sansebastian,snack,2021-07-19T00:00:00.000+0000,805045
9340_08,LIDL,sansebastian,snack,2021-04-05T00:00:00.000+0000,757148
9340_08,LIDL,sansebastian,snack,2021-08-23T00:00:00.000+0000,486980
9340_08,LIDL,sansebastian,snack,2021-10-04T00:00:00.000+0000,535780
9340_08,LIDL,sansebastian,snack,2022-03-28T00:00:00.000+0000,957456
9340_08,LIDL,sansebastian,snack,2023-10-09T00:00:00.000+0000,38475
9340_08,LIDL,sansebastian,snack,2021-09-06T00:00:00.000+0000,866379
9340_08,LIDL,sansebastian,snack,2021-01-11T00:00:00.000+0000,1125781
9340_08,LIDL,sansebastian,snack,2022-06-20T00:00:00.000+0000,826348
9340_08,LIDL,sansebastian,snack,2022-07-11T00:00:00.000+0000,416805
9340_08,LIDL,sansebastian,snack,2022-02-28T00:00:00.000+0000,741510
9340_08,LIDL,sansebastian,snack,2023-03-06T00:00:00.000+0000,156970
9340_08,LIDL,sansebastian,snack,2022-09-19T00:00:00.000+0000,494779
9340_08,LIDL,sansebastian,snack,2021-08-09T00:00:00.000+0000,750901
9340_08,LIDL,sansebastian,snack,2021-11-29T00:00:00.000+0000,775772
9340_08,LIDL,sansebastian,snack,2022-09-05T00:00:00.000+0000,320030
9340_08,LIDL,sansebastian,snack,2023-01-23T00:00:00.000+0000,299009
9340_08,LIDL,sansebastian,snack,2022-01-10T00:00:00.000+0000,975059
9340_08,LIDL,sansebastian,snack,2022-10-24T00:00:00.000+0000,370127
9340_08,LIDL,sansebastian,snack,2021-02-15T00:00:00.000+0000,743907
9340_08,LIDL,sansebastian,snack,2021-09-27T00:00:00.000+0000,822058
9340_08,LIDL,sansebastian,snack,2022-03-14T00:00:00.000+0000,164711
9340_08,LIDL,sansebastian,snack,2021-09-13T00:00:00.000+0000,717169
9340_08,LIDL,sansebastian,snack,2023-02-20T00:00:00.000+0000,263843
9340_08,LIDL,sansebastian,snack,2023-06-12T00:00:00.000+0000,181135
9340_08,LIDL,sansebastian,snack,2022-05-16T00:00:00.000+0000,651925
2496_04,LIDL,Vitoria,snack,2023-04-03T00:00:00.000+0000,89648
2496_04,LIDL,Vitoria,snack,2022-07-18T00:00:00.000+0000,558380
2496_04,LIDL,Vitoria,snack,2022-09-26T00:00:00.000+0000,379639
2496_04,LIDL,Vitoria,snack,2021-08-16T00:00:00.000+0000,368209
2496_04,LIDL,Vitoria,snack,2021-02-22T00:00:00.000+0000,529792
2496_04,LIDL,Vitoria,snack,2022-07-11T00:00:00.000+0000,623196
2496_04,LIDL,Vitoria,snack,2021-10-18T00:00:00.000+0000,444938
2496_04,LIDL,Vitoria,snack,2021-06-14T00:00:00.000+0000,335723
2496_04,LIDL,Vitoria,snack,2022-04-25T00:00:00.000+0000,670833
2496_04,LIDL,Vitoria,snack,2023-04-10T00:00:00.000+0000,140751
2496_04,LIDL,Vitoria,snack,2023-02-27T00:00:00.000+0000,127973
2496_04,LIDL,Vitoria,snack,2023-09-18T00:00:00.000+0000,186643
2496_04,LIDL,Vitoria,snack,2023-10-09T00:00:00.000+0000,33194
2496_04,LIDL,Vitoria,snack,2021-02-01T00:00:00.000+0000,294703
2496_04,LIDL,Vitoria,snack,2021-08-09T00:00:00.000+0000,396436
2496_04,LIDL,Vitoria,snack,2020-12-21T00:00:00.000+0000,330049
2496_04,LIDL,Vitoria,snack,2022-08-01T00:00:00.000+0000,516118
2496_04,LIDL,Vitoria,snack,2020-12-28T00:00:00.000+0000,355888
2496_04,LIDL,Vitoria,snack,2021-03-22T00:00:00.000+0000,501628
2496_04,LIDL,Vitoria,snack,2021-11-29T00:00:00.000+0000,449464
2496_04,LIDL,Vitoria,snack,2022-01-03T00:00:00.000+0000,266004
2496_04,LIDL,Vitoria,snack,2022-11-21T00:00:00.000+0000,199633
2496_04,LIDL,Vitoria,snack,2023-05-08T00:00:00.000+0000,160184
2496_04,LIDL,Vitoria,snack,2023-07-31T00:00:00.000+0000,132028
2496_04,LIDL,Vitoria,snack,2022-01-17T00:00:00.000+0000,450847
2496_04,LIDL,Vitoria,snack,2022-05-02T00:00:00.000+0000,482013
2496_04,LIDL,Vitoria,snack,2023-07-03T00:00:00.000+0000,152617
2496_04,LIDL,Vitoria,snack,2022-09-19T00:00:00.000+0000,280259
2496_04,LIDL,Vitoria,snack,2023-07-10T00:00:00.000+0000,173669
2496_04,LIDL,Vitoria,snack,2023-08-14T00:00:00.000+0000,165725
2496_04,LIDL,Vitoria,snack,2022-10-24T00:00:00.000+0000,264370
2496_04,LIDL,Vitoria,snack,2022-06-13T00:00:00.000+0000,376948
2496_04,LIDL,Vitoria,snack,2023-01-09T00:00:00.000+0000,233471
2496_04,LIDL,Vitoria,snack,2021-03-08T00:00:00.000+0000,498972
2496_04,LIDL,Vitoria,snack,2023-05-22T00:00:00.000+0000,111219
2496_04,LIDL,Vitoria,snack,2021-04-19T00:00:00.000+0000,410974
2496_04,LIDL,Vitoria,snack,2021-08-23T00:00:00.000+0000,357365
2496_04,LIDL,Vitoria,snack,2022-04-04T00:00:00.000+0000,499616
2496_04,LIDL,Vitoria,snack,2021-05-31T00:00:00.000+0000,448584
2496_04,LIDL,Vitoria,snack,2021-06-07T00:00:00.000+0000,507490
2496_04,LIDL,Vitoria,snack,2023-02-13T00:00:00.000+0000,118685
2496_04,LIDL,Vitoria,snack,2021-11-22T00:00:00.000+0000,600784
2496_04,LIDL,Vitoria,snack,2021-01-18T00:00:00.000+0000,319126
2496_04,LIDL,Vitoria,snack,2021-11-15T00:00:00.000+0000,411902
2496_04,LIDL,Vitoria,snack,2022-10-31T00:00:00.000+0000,170919
2496_04,LIDL,Vitoria,snack,2023-01-23T00:00:00.000+0000,139698
2496_04,LIDL,Vitoria,snack,2022-01-31T00:00:00.000+0000,382559
2496_04,LIDL,Vitoria,snack,2022-04-11T00:00:00.000+0000,170683
2496_04,LIDL,Vitoria,snack,2022-08-08T00:00:00.000+0000,339004
2496_04,LIDL,Vitoria,snack,2023-06-05T00:00:00.000+0000,195138
2496_04,LIDL,Vitoria,snack,2022-02-14T00:00:00.000+0000,323354
2496_04,LIDL,Vitoria,snack,2023-08-21T00:00:00.000+0000,135407
2496_04,LIDL,Vitoria,snack,2023-04-17T00:00:00.000+0000,174887
2496_04,LIDL,Vitoria,snack,2023-07-17T00:00:00.000+0000,247498
2496_04,LIDL,Vitoria,snack,2022-09-05T00:00:00.000+0000,357055
2496_04,LIDL,Vitoria,snack,2021-04-12T00:00:00.000+0000,405678
2496_04,LIDL,Vitoria,snack,2020-11-09T00:00:00.000+0000,356831
2496_04,LIDL,Vitoria,snack,2020-12-07T00:00:00.000+0000,429661
2496_04,LIDL,Vitoria,snack,2021-09-27T00:00:00.000+0000,540636
2496_04,LIDL,Vitoria,snack,2021-01-11T00:00:00.000+0000,457668
2496_04,LIDL,Vitoria,snack,2021-01-25T00:00:00.000+0000,238815
2496_04,LIDL,Vitoria,snack,2022-05-23T00:00:00.000+0000,356485
2496_04,LIDL,Vitoria,snack,2023-03-13T00:00:00.000+0000,164231
2496_04,LIDL,Vitoria,snack,2020-11-02T00:00:00.000+0000,292609
2496_04,LIDL,Vitoria,snack,2021-07-05T00:00:00.000+0000,504535
2496_04,LIDL,Vitoria,snack,2022-03-21T00:00:00.000+0000,374103
2496_04,LIDL,Vitoria,snack,2021-04-05T00:00:00.000+0000,589672
2496_04,LIDL,Vitoria,snack,2022-06-06T00:00:00.000+0000,444089
2496_04,LIDL,Vitoria,snack,2022-10-10T00:00:00.000+0000,192761
2496_04,LIDL,Vitoria,snack,2023-09-04T00:00:00.000+0000,161685
2496_04,LIDL,Vitoria,snack,2021-05-24T00:00:00.000+0000,446164
2496_04,LIDL,Vitoria,snack,2023-05-15T00:00:00.000+0000,103165
2496_04,LIDL,Vitoria,snack,2023-09-25T00:00:00.000+0000,123372
2496_04,LIDL,Vitoria,snack,2021-12-27T00:00:00.000+0000,336729
2496_04,LIDL,Vitoria,snack,2022-12-26T00:00:00.000+0000,153796
2496_04,LIDL,Vitoria,snack,2021-10-25T00:00:00.000+0000,437465
2496_04,LIDL,Vitoria,snack,2020-10-26T00:00:00.000+0000,463971
2496_04,LIDL,Vitoria,snack,2022-03-14T00:00:00.000+0000,91126
2496_04,LIDL,Vitoria,snack,2021-10-04T00:00:00.000+0000,417355
2496_04,LIDL,Vitoria,snack,2023-08-28T00:00:00.000+0000,127950
2496_04,LIDL,Vitoria,snack,2023-02-06T00:00:00.000+0000,135038
2496_04,LIDL,Vitoria,snack,2022-10-17T00:00:00.000+0000,250873
2496_04,LIDL,Vitoria,snack,2021-03-29T00:00:00.000+0000,219782
2496_04,LIDL,Vitoria,snack,2022-05-09T00:00:00.000+0000,644947
2496_04,LIDL,Vitoria,snack,2021-02-08T00:00:00.000+0000,412876
2496_04,LIDL,Vitoria,snack,2021-04-26T00:00:00.000+0000,565154
2496_04,LIDL,Vitoria,snack,2022-07-25T00:00:00.000+0000,551041
2496_04,LIDL,Vitoria,snack,2022-08-15T00:00:00.000+0000,329295
2496_04,LIDL,Vitoria,snack,2022-08-29T00:00:00.000+0000,350300
2496_04,LIDL,Vitoria,snack,2022-09-12T00:00:00.000+0000,278809
2496_04,LIDL,Vitoria,snack,2022-10-03T00:00:00.000+0000,394020
2496_04,LIDL,Vitoria,snack,2023-04-24T00:00:00.000+0000,166447
2496_04,LIDL,Vitoria,snack,2021-03-01T00:00:00.000+0000,243545
2496_04,LIDL,Vitoria,snack,2022-07-04T00:00:00.000+0000,465259
2496_04,LIDL,Vitoria,snack,2021-10-11T00:00:00.000+0000,358952
2496_04,LIDL,Vitoria,snack,2022-05-30T00:00:00.000+0000,615494
2496_04,LIDL,Vitoria,snack,2023-05-29T00:00:00.000+0000,216536
2496_04,LIDL,Vitoria,snack,2022-08-22T00:00:00.000+0000,390661
2496_04,LIDL,Vitoria,snack,2023-06-19T00:00:00.000+0000,164098
2496_04,LIDL,Vitoria,snack,2023-07-24T00:00:00.000+0000,151972
2496_04,LIDL,Vitoria,snack,2023-09-11T00:00:00.000+0000,93082
2496_04,LIDL,Vitoria,snack,2021-02-15T00:00:00.000+0000,397882
2496_04,LIDL,Vitoria,snack,2022-05-16T00:00:00.000+0000,377341
2496_04,LIDL,Vitoria,snack,2021-09-20T00:00:00.000+0000,396704
2496_04,LIDL,Vitoria,snack,2021-12-20T00:00:00.000+0000,352508
2496_04,LIDL,Vitoria,snack,2023-03-27T00:00:00.000+0000,125859
2496_04,LIDL,Vitoria,snack,2022-12-19T00:00:00.000+0000,128319
2496_04,LIDL,Vitoria,snack,2022-11-14T00:00:00.000+0000,119643
2496_04,LIDL,Vitoria,snack,2023-06-12T00:00:00.000+0000,104084
2496_04,LIDL,Vitoria,snack,2022-04-18T00:00:00.000+0000,506138
2496_04,LIDL,Vitoria,snack,2022-11-07T00:00:00.000+0000,327928
2496_04,LIDL,Vitoria,snack,2021-08-30T00:00:00.000+0000,333491
2496_04,LIDL,Vitoria,snack,2022-12-05T00:00:00.000+0000,51111
2496_04,LIDL,Vitoria,snack,2021-12-13T00:00:00.000+0000,500480
2496_04,LIDL,Vitoria,snack,2022-02-28T00:00:00.000+0000,442706
2496_04,LIDL,Vitoria,snack,2021-05-17T00:00:00.000+0000,345106
2496_04,LIDL,Vitoria,snack,2021-11-08T00:00:00.000+0000,455955
2496_04,LIDL,Vitoria,snack,2021-11-01T00:00:00.000+0000,408428
2496_04,LIDL,Vitoria,snack,2023-01-02T00:00:00.000+0000,150621
2496_04,LIDL,Vitoria,snack,2023-03-20T00:00:00.000+0000,118174
2496_04,LIDL,Vitoria,snack,2020-11-23T00:00:00.000+0000,447625
2496_04,LIDL,Vitoria,snack,2022-01-10T00:00:00.000+0000,592863
2496_04,LIDL,Vitoria,snack,2020-10-19T00:00:00.000+0000,560651
2496_04,LIDL,Vitoria,snack,2023-10-02T00:00:00.000+0000,113090
2496_04,LIDL,Vitoria,snack,2021-08-02T00:00:00.000+0000,370645
2496_04,LIDL,Vitoria,snack,2020-11-30T00:00:00.000+0000,454061
2496_04,LIDL,Vitoria,snack,2022-03-28T00:00:00.000+0000,767694
2496_04,LIDL,Vitoria,snack,2022-06-20T00:00:00.000+0000,575323
2496_04,LIDL,Vitoria,snack,2021-01-04T00:00:00.000+0000,337405
2496_04,LIDL,Vitoria,snack,2021-06-21T00:00:00.000+0000,467884
2496_04,LIDL,Vitoria,snack,2021-07-12T00:00:00.000+0000,635439
2496_04,LIDL,Vitoria,snack,2021-09-06T00:00:00.000+0000,382952
2496_04,LIDL,Vitoria,snack,2023-02-20T00:00:00.000+0000,129419
2496_04,LIDL,Vitoria,snack,2020-12-14T00:00:00.000+0000,386236
2496_04,LIDL,Vitoria,snack,2023-08-07T00:00:00.000+0000,109475
2496_04,LIDL,Vitoria,snack,2023-01-30T00:00:00.000+0000,77515
2496_04,LIDL,Vitoria,snack,2021-03-15T00:00:00.000+0000,332203
2496_04,LIDL,Vitoria,snack,2022-11-28T00:00:00.000+0000,134818
2496_04,LIDL,Vitoria,snack,2022-01-24T00:00:00.000+0000,483271
2496_04,LIDL,Vitoria,snack,2022-03-07T00:00:00.000+0000,337908
2496_04,LIDL,Vitoria,snack,2023-05-01T00:00:00.000+0000,129435
2496_04,LIDL,Vitoria,snack,2022-02-07T00:00:00.000+0000,502398
2496_04,LIDL,Vitoria,snack,2021-06-28T00:00:00.000+0000,252881
2496_04,LIDL,Vitoria,snack,2021-05-03T00:00:00.000+0000,536267
2496_04,LIDL,Vitoria,snack,2021-07-26T00:00:00.000+0000,336462
2496_04,LIDL,Vitoria,snack,2023-06-26T00:00:00.000+0000,203059
2496_04,LIDL,Vitoria,snack,2021-09-13T00:00:00.000+0000,416318
2496_04,LIDL,Vitoria,snack,2020-11-16T00:00:00.000+0000,315433
2496_04,LIDL,Vitoria,snack,2022-06-27T00:00:00.000+0000,489039
2496_04,LIDL,Vitoria,snack,2022-12-12T00:00:00.000+0000,167532
2496_04,LIDL,Vitoria,snack,2023-03-06T00:00:00.000+0000,142794
2496_04,LIDL,Vitoria,snack,2021-12-06T00:00:00.000+0000,248009
2496_04,LIDL,Vitoria,snack,2023-01-16T00:00:00.000+0000,149324
2496_04,LIDL,Vitoria,snack,2021-07-19T00:00:00.000+0000,540322
2496_04,LIDL,Vitoria,snack,2021-05-10T00:00:00.000+0000,424585
2496_04,LIDL,Vitoria,snack,2022-02-21T00:00:00.000+0000,532228
1466_03,BM,sansebastian,beverage,2021-07-26T00:00:00.000+0000,1351314
1466_03,BM,sansebastian,beverage,2021-01-25T00:00:00.000+0000,402660
